"","Unique_ID","Gender","Age Group","Marital_Status","State","Product_Category","Total_Orders","Total_Spends","Count"
"1807","1001029_34_0_Central_Healthcare_Food","F","26-35",0,"Uttar Pradesh","Food",1,19076,1
"1808","1001029_34_0_Northern_Hospitality_Games & Toys","F","26-35",0,"Himachal Pradesh","Games & Toys",1,10050,1
"1809","1001030_33_0_Southern_Chemical_Footwear & Shoes","F","26-35",0,"Karnataka","Footwear & Shoes",4,20619,1
"1810","1001032_51_0_Western_Healthcare_Food","F","51-55",0,"Gujarat","Food",2,15422,1
"1811","1001032_54_0_Northern_Media_Electronics & Gadgets","F","51-55",0,"Punjab","Electronics & Gadgets",1,6202,1
"1812","1001032_54_1_Central_Lawyer_Office","F","51-55",1,"Delhi","Office",3,570,1
"1813","1001033_31_0_Western_Healthcare_Food","F","26-35",0,"Maharashtra","Food",1,15748,1
"1814","1001033_32_0_Central_Healthcare_Clothing & Apparel","F","26-35",0,"Uttarakhand","Clothing & Apparel",4,5407,1
"1815","1001033_33_0_Central_Banking_Beauty","F","26-35",0,"Uttar Pradesh","Beauty",1,6172,1
"1816","1001035_19_0_Central_IT Sector_Electronics & Gadgets","F","18-25",0,"Madhya Pradesh","Electronics & Gadgets",2,9730,1
"1817","1001036_44_0_Western_Food Processing_Games & Toys","F","36-45",0,"Maharashtra","Games & Toys",3,6670,1
"1818","1001037_48_1_Northern_Automobile_Food","F","46-50",1,"Haryana","Food",3,12008,1
"1819","1001038_83_0_Central_Healthcare_Electronics & Gadgets","M","55+",0,"Madhya Pradesh","Electronics & Gadgets",3,4023,1
"1820","1001040_26_0_Central_Aviation_Food","F","26-35",0,"Uttar Pradesh","Food",4,15597,1
"1821","1001040_26_0_Western_Healthcare_Food","M","26-35",0,"Maharashtra","Food",2,11480,1
"1822","1001040_27_0_Central_Healthcare_Sports Products","F","26-35",0,"Uttar Pradesh","Sports Products",3,8267,1
"1823","1001040_27_1_Central_Media_Food","F","26-35",1,"Madhya Pradesh","Food",4,3932,1
"1824","1001040_30_1_Southern_Media_Clothing & Apparel","F","26-35",1,"Karnataka","Clothing & Apparel",1,5335,1
"1825","1001040_33_0_Northern_Healthcare_Books","M","26-35",0,"Punjab","Books",3,12761,1
"1826","1001040_34_1_Eastern_Banking_Electronics & Gadgets","F","26-35",1,"Bihar","Electronics & Gadgets",2,9917,1
"1827","1001041_46_0_Southern_Healthcare_Footwear & Shoes","F","46-50",0,"Karnataka","Footwear & Shoes",3,16747,1
"1828","1001041_50_0_Central_Healthcare_Beauty","F","46-50",0,"Delhi","Beauty",1,4519,1
"1829","1001044_30_1_Central_Lawyer_Food","F","26-35",1,"Delhi","Food",2,15613,1
"1830","1001049_50_0_Western_Hospitality_Clothing & Apparel","F","46-50",0,"Gujarat","Clothing & Apparel",4,7131,1
"1831","1001050_28_1_Central_Lawyer_Electronics & Gadgets","M","26-35",1,"Delhi","Electronics & Gadgets",2,5845,1
"1832","1001050_30_0_Central_Automobile_Beauty","F","26-35",0,"Delhi","Beauty",4,7408,1
"1833","1001050_30_0_Western_Retail_Sports Products","F","26-35",0,"Maharashtra","Sports Products",4,13702,1
"1834","1001050_30_1_Central_IT Sector_Food","F","26-35",1,"Uttar Pradesh","Food",2,11771,1
"1835","1001050_31_0_Northern_Aviation_Food","F","26-35",0,"Haryana","Food",1,19614,1
"1836","1001050_34_0_Western_Healthcare_Food","F","26-35",0,"Maharashtra","Food",2,4299,1
"1837","1001050_35_0_Western_Banking_Footwear & Shoes","F","26-35",0,"Maharashtra","Footwear & Shoes",1,20420,1
"1838","1001051_26_0_Central_Retail_Clothing & Apparel","M","26-35",0,"Uttarakhand","Clothing & Apparel",3,7010,1
"1839","1001051_26_0_Southern_Chemical_Clothing & Apparel","M","26-35",0,"Andhra Pradesh","Clothing & Apparel",1,7053,1
"1840","1001051_27_0_Central_Chemical_Furniture","M","26-35",0,"Uttar Pradesh","Furniture",1,12102,1
"1841","1001051_27_1_Southern_Banking_Food","M","26-35",1,"Kerala","Food",2,11953,1
"1842","1001051_29_1_Southern_IT Sector_Clothing & Apparel","M","26-35",1,"Karnataka","Clothing & Apparel",2,6919,1
"1843","1001051_30_0_Central_Govt_Food","M","26-35",0,"Delhi","Food",4,15708,1
"1844","1001051_30_1_Central_Banking_Auto","M","26-35",1,"Madhya Pradesh","Auto",2,18685,1
"1845","1001051_32_1_Central_Hospitality_Clothing & Apparel","M","26-35",1,"Delhi","Clothing & Apparel",1,7098,1
"1846","1001051_33_0_Northern_IT Sector_Household items","M","26-35",0,"Rajasthan","Household items",4,3894,1
"1847","1001051_33_1_Southern_Banking_Clothing & Apparel","M","26-35",1,"Andhra Pradesh","Clothing & Apparel",2,7161,1
"1848","1001051_34_0_Eastern_Banking_Food","M","26-35",0,"Bihar","Food",3,15227,1
"1849","1001051_34_0_Southern_Automobile_Clothing & Apparel","M","26-35",0,"Karnataka","Clothing & Apparel",2,6856,1
"1850","1001051_35_1_Central_Aviation_Clothing & Apparel","M","26-35",1,"Delhi","Clothing & Apparel",1,5464,1
"1851","1001053_42_1_Central_Aviation_Office","F","36-45",1,"Delhi","Office",1,743,1
"1852","1001053_44_0_Northern_Govt_Clothing & Apparel","F","36-45",0,"Himachal Pradesh","Clothing & Apparel",2,5151,1
"1853","1001053_44_1_Southern_Govt_Footwear & Shoes","F","36-45",1,"Karnataka","Footwear & Shoes",1,16654,1
"1854","1001054_12_1_Western_Media_Food","F","0-17",1,"Maharashtra","Food",1,11896,1
"1855","1001054_15_0_Central_IT Sector_Household items","M","0-17",0,"Uttarakhand","Household items",4,897,1
"1856","1001057_50_0_Central_Aviation_Food","F","46-50",0,"Uttar Pradesh","Food",4,11458,1
"1857","1001057_50_0_Central_IT Sector_Footwear & Shoes","F","46-50",0,"Delhi","Footwear & Shoes",3,8073,1
"1858","1001058_26_1_Southern_Automobile_Furniture","F","26-35",1,"Kerala","Furniture",1,11996,1
"1859","1001058_29_1_Central_Automobile_Clothing & Apparel","M","26-35",1,"Uttar Pradesh","Clothing & Apparel",3,5428,1
"1860","1001058_30_0_Northern_Retail_Clothing & Apparel","F","26-35",0,"Himachal Pradesh","Clothing & Apparel",3,6965,1
"1861","1001059_27_0_Southern_Retail_Clothing & Apparel","M","26-35",0,"Karnataka","Clothing & Apparel",3,7032,1
"1862","1001059_29_0_Northern_Media_Furniture","M","26-35",0,"Rajasthan","Furniture",2,16032,1
"1863","1001059_30_0_Central_IT Sector_Food","M","26-35",0,"Uttar Pradesh","Food",3,15508,1
"1864","1001059_34_0_Northern_Banking_Electronics & Gadgets","M","26-35",0,"Haryana","Electronics & Gadgets",1,9740,1
"1865","1001059_34_0_Southern_Banking_Electronics & Gadgets","M","26-35",0,"Telangana","Electronics & Gadgets",4,9740,1
"1866","1001061_46_1_Northern_Aviation_Food","F","46-50",1,"Haryana","Food",3,15556,1
"1867","1001062_52_1_Western_Healthcare_Clothing & Apparel","F","51-55",1,"Maharashtra","Clothing & Apparel",4,8699,1
"1868","1001063_38_1_Northern_Govt_Clothing & Apparel","F","36-45",1,"Himachal Pradesh","Clothing & Apparel",4,5207,1
"1869","1001063_42_1_Southern_Chemical_Electronics & Gadgets","F","36-45",1,"Andhra Pradesh","Electronics & Gadgets",4,6003,1
"1870","1001065_34_0_Southern_Construction_Clothing & Apparel","M","26-35",0,"Andhra Pradesh","Clothing & Apparel",4,6877,1
"1871","1001065_34_1_Central_Lawyer_Household items","M","26-35",1,"Uttar Pradesh","Household items",2,3073,1
"1872","1001067_39_1_Western_Aviation_Clothing & Apparel","F","36-45",1,"Maharashtra","Clothing & Apparel",3,5178,1
"1873","1001067_43_0_Central_Media_Food","F","36-45",0,"Uttar Pradesh","Food",2,11716,1
"1874","1001068_19_0_Eastern_Healthcare_Household items","M","18-25",0,"Bihar","Household items",1,2312,1
"1875","1001068_19_1_Central_Hospitality_Decor","M","18-25",1,"Uttar Pradesh","Decor",2,7769,1
"1876","1001068_20_0_Southern_Retail_Books","M","18-25",0,"Andhra Pradesh","Books",1,10232,1
"1877","1001068_20_1_Southern_Healthcare_Clothing & Apparel","M","18-25",1,"Andhra Pradesh","Clothing & Apparel",1,6946,1
"1878","1001068_21_0_Southern_Media_Clothing & Apparel","M","18-25",0,"Karnataka","Clothing & Apparel",3,5194,1
"1879","1001068_21_1_Central_Healthcare_Electronics & Gadgets","M","18-25",1,"Madhya Pradesh","Electronics & Gadgets",4,5917,1
"1880","1001068_23_0_Southern_Retail_Books","M","18-25",0,"Karnataka","Books",3,5167,1
"1881","1001069_26_0_Central_Food Processing_Electronics & Gadgets","F","26-35",0,"Madhya Pradesh","Electronics & Gadgets",3,6054,1
"1882","1001069_26_0_Central_Govt_Veterinary","F","26-35",0,"Uttar Pradesh","Veterinary",2,1732,1
"1883","1001069_26_0_Central_Healthcare_Beauty","F","26-35",0,"Delhi","Beauty",4,6027,1
"1884","1001069_28_0_Central_IT Sector_Food","F","26-35",0,"Uttar Pradesh","Food",2,19106,1
"1885","1001069_28_0_Southern_Media_Food","F","26-35",0,"Karnataka","Food",4,15529,1
"1886","1001069_30_0_Central_Banking_Food","F","26-35",0,"Uttar Pradesh","Food",3,15607,1
"1887","1001069_30_0_Central_Banking_Veterinary","F","26-35",0,"Madhya Pradesh","Veterinary",3,1400,1
"1888","1001069_32_0_Northern_Banking_Electronics & Gadgets","F","26-35",0,"Punjab","Electronics & Gadgets",4,6014,1
"1889","1001069_32_0_Southern_Healthcare_Electronics & Gadgets","F","26-35",0,"Andhra Pradesh","Electronics & Gadgets",1,7894,1
"1890","1001069_34_0_Northern_Healthcare_Food","F","26-35",0,"Himachal Pradesh","Food",2,15779,1
"1891","1001069_35_0_Southern_Banking_Clothing & Apparel","F","26-35",0,"Kerala","Clothing & Apparel",3,7093,1
"1892","1001069_35_0_Western_Banking_Games & Toys","F","26-35",0,"Maharashtra","Games & Toys",4,10102,1
"1893","1001070_50_1_Eastern_Healthcare_Electronics & Gadgets","M","46-50",1,"Bihar","Electronics & Gadgets",1,3977,1
"1894","1001072_36_1_Southern_Lawyer_Food","M","36-45",1,"Andhra Pradesh","Food",1,15801,1
"1895","1001073_35_0_Southern_Healthcare_Electronics & Gadgets","M","26-35",0,"Karnataka","Electronics & Gadgets",4,7851,1
"1896","1001074_47_1_Eastern_Banking_Pet Care","F","46-50",1,"Bihar","Pet Care",2,2180,1
"1897","1001074_48_1_Eastern_Automobile_Food","F","46-50",1,"Bihar","Food",2,19489,1
"1898","1001074_49_1_Central_Healthcare_Beauty","F","46-50",1,"Madhya Pradesh","Beauty",3,1707,1
"1899","1001074_50_0_Central_Automobile_Beauty","F","46-50",0,"Madhya Pradesh","Beauty",1,5946,1
"1900","1001075_35_1_Northern_IT Sector_Food","M","26-35",1,"Haryana","Food",2,11797,1
"1901","1001076_32_1_Central_Agriculture_Books","M","26-35",1,"Uttar Pradesh","Books",4,5209,1
"1902","1001076_34_1_Western_Automobile_Sports Products","M","26-35",1,"Maharashtra","Sports Products",3,13598,1
"1903","1001077_28_0_Western_Lawyer_Household items","F","26-35",0,"Maharashtra","Household items",1,1570,1
"1904","1001077_28_0_Western_Textile_Clothing & Apparel","F","26-35",0,"Maharashtra","Clothing & Apparel",3,8879,1
"1905","1001077_28_1_Central_Lawyer_Footwear & Shoes","M","26-35",1,"Delhi","Footwear & Shoes",1,4610,1
"1906","1001077_31_1_Southern_Govt_Clothing & Apparel","F","26-35",1,"Andhra Pradesh","Clothing & Apparel",4,5328,1
"1907","1001077_31_1_Southern_IT Sector_Beauty","F","26-35",1,"Andhra Pradesh","Beauty",2,1552,1
"1908","1001077_35_1_Southern_Govt_Food","F","26-35",1,"Andhra Pradesh","Food",1,15423,1
"1909","1001078_49_1_Central_Lawyer_Food","M","46-50",1,"Madhya Pradesh","Food",4,19054,1
"1910","1001078_50_1_Southern_Banking_Clothing & Apparel","M","46-50",1,"Karnataka","Clothing & Apparel",4,8605,1
"1911","1001083_79_0_Central_Healthcare_Clothing & Apparel","F","55+",0,"Uttar Pradesh","Clothing & Apparel",4,8738,1
"1912","1001084_16_0_Southern_Banking_Clothing & Apparel","M","0-17",0,"Karnataka","Clothing & Apparel",1,8685,1
"1913","1001085_29_0_Western_Aviation_Food","F","26-35",0,"Maharashtra","Food",1,8296,1
"1914","1001086_23_0_Western_Retail_Games & Toys","F","18-25",0,"Maharashtra","Games & Toys",1,9965,1
"1915","1001086_24_0_Northern_Govt_Electronics & Gadgets","F","18-25",0,"Himachal Pradesh","Electronics & Gadgets",2,7882,1
"1916","1001087_28_1_Central_Lawyer_Beauty","F","26-35",1,"Madhya Pradesh","Beauty",2,7409,1
"1917","1001087_30_0_Central_Hospitality_Footwear & Shoes","F","26-35",0,"Delhi","Footwear & Shoes",1,16475,1
"1918","1001087_30_1_Central_Lawyer_Beauty","F","26-35",1,"Madhya Pradesh","Beauty",3,4491,1
"1919","1001087_31_1_Central_Hospitality_Clothing & Apparel","M","26-35",1,"Uttar Pradesh","Clothing & Apparel",1,8796,1
"1920","1001087_32_0_Northern_Lawyer_Clothing & Apparel","F","26-35",0,"Himachal Pradesh","Clothing & Apparel",1,7139,1
"1921","1001087_33_1_Central_Banking_Games & Toys","F","26-35",1,"Madhya Pradesh","Games & Toys",2,9955,1
"1922","1001088_12_0_Northern_Agriculture_Clothing & Apparel","M","0-17",0,"Haryana","Clothing & Apparel",4,7051,1
"1923","1001088_12_1_Central_Aviation_Furniture","M","0-17",1,"Uttar Pradesh","Furniture",2,20058,1
"1924","1001088_13_0_Central_Hospitality_Office","M","0-17",0,"Uttar Pradesh","Office",4,588,1
"1925","1001088_13_0_Northern_Construction_Food","M","0-17",0,"Himachal Pradesh","Food",3,19169,1
"1926","1001088_14_0_Central_Healthcare_Footwear & Shoes","F","0-17",0,"Madhya Pradesh","Footwear & Shoes",1,12609,1
"1927","1001088_14_0_Central_Hospitality_Clothing & Apparel","M","0-17",0,"Delhi","Clothing & Apparel",2,8771,1
"1928","1001088_15_0_Eastern_Food Processing_Food","M","0-17",0,"Jharkhand","Food",3,11674,1
"1929","1001088_15_0_Western_Construction_Electronics & Gadgets","M","0-17",0,"Maharashtra","Electronics & Gadgets",3,8119,1
"1930","1001088_16_1_Central_Chemical_Furniture","F","0-17",1,"Uttar Pradesh","Furniture",3,20205,1
"1931","1001088_17_0_Central_Textile_Clothing & Apparel","M","0-17",0,"Uttar Pradesh","Clothing & Apparel",2,7030,1
"1932","1001088_17_0_Western_Retail_Sports Products","M","0-17",0,"Maharashtra","Sports Products",1,13515,1
"1933","1001092_25_1_Southern_Hospitality_Electronics & Gadgets","M","18-25",1,"Andhra Pradesh","Electronics & Gadgets",2,9901,1
"1934","1001093_54_1_Western_Aviation_Beauty","F","51-55",1,"Maharashtra","Beauty",1,4635,1
"1935","1001094_19_1_Southern_IT Sector_Electronics & Gadgets","M","18-25",1,"Andhra Pradesh","Electronics & Gadgets",1,6020,1
"1936","1001096_15_1_Western_Banking_Food","F","0-17",1,"Maharashtra","Food",1,11939,1
"1937","1001096_16_1_Central_Banking_Sports Products","F","0-17",1,"Madhya Pradesh","Sports Products",4,13218,1
"1938","1001096_17_0_Eastern_Automobile_Furniture","F","0-17",0,"Jharkhand","Furniture",3,19903,1
"1939","1001099_29_0_Southern_Healthcare_Clothing & Apparel","F","26-35",0,"Andhra Pradesh","Clothing & Apparel",3,5377,1
"1940","1001099_30_1_Eastern_Aviation_Food","F","26-35",1,"Bihar","Food",1,8005,1
"1941","1001099_32_1_Western_Aviation_Household items","F","26-35",1,"Maharashtra","Household items",1,2320,1
"1942","1001099_33_0_Central_IT Sector_Food","F","26-35",0,"Delhi","Food",1,4431,1
"1943","1001099_35_1_Southern_Food Processing_Electronics & Gadgets","F","26-35",1,"Andhra Pradesh","Electronics & Gadgets",4,8135,1
"1944","1001100_28_0_Central_Banking_Veterinary","F","26-35",0,"Madhya Pradesh","Veterinary",3,1777,1
"1945","1001100_29_0_Eastern_Aviation_Clothing & Apparel","F","26-35",0,"Bihar","Clothing & Apparel",2,6950,1
"1946","1001100_29_0_Southern_Retail_Games & Toys","F","26-35",0,"Karnataka","Games & Toys",1,16257,1
"1947","1001100_30_1_Southern_Aviation_Electronics & Gadgets","F","26-35",1,"Kerala","Electronics & Gadgets",3,7852,1
"1948","1001100_34_0_Northern_Govt_Clothing & Apparel","F","26-35",0,"Punjab","Clothing & Apparel",2,5215,1
"1949","1001100_35_0_Southern_Automobile_Clothing & Apparel","F","26-35",0,"Kerala","Clothing & Apparel",1,8907,1
"1950","1001101_37_1_Southern_IT Sector_Clothing & Apparel","F","36-45",1,"Andhra Pradesh","Clothing & Apparel",3,7074,1
"1951","1001101_38_0_Central_Healthcare_Food","F","36-45",0,"Uttar Pradesh","Food",2,15254,1
"1952","1001101_38_1_Northern_Hospitality_Clothing & Apparel","F","36-45",1,"Haryana","Clothing & Apparel",3,7119,1
"1953","1001101_40_0_Central_Banking_Auto","F","36-45",0,"Uttar Pradesh","Auto",3,23456,1
"1954","1001101_41_1_Northern_Banking_Clothing & Apparel","F","36-45",1,"Himachal Pradesh","Clothing & Apparel",4,8835,1
"1955","1001101_43_0_Southern_Aviation_Hand & Power Tools","M","36-45",0,"Andhra Pradesh","Hand & Power Tools",3,5137,1
"1956","1001103_48_0_Central_IT Sector_Tupperware","M","46-50",0,"Delhi","Tupperware",1,20627,1
"1957","1001107_55_1_Northern_Banking_Electronics & Gadgets","M","51-55",1,"Punjab","Electronics & Gadgets",3,5967,1
"1958","1001109_18_1_Southern_Media_Electronics & Gadgets","F","18-25",1,"Andhra Pradesh","Electronics & Gadgets",4,5932,1
"1959","1001109_20_0_Central_Banking_Electronics & Gadgets","F","18-25",0,"Madhya Pradesh","Electronics & Gadgets",4,8078,1
"1960","1001109_20_0_Eastern_Banking_Electronics & Gadgets","F","18-25",0,"Bihar","Electronics & Gadgets",3,8078,1
"1961","1001109_25_0_Western_Agriculture_Food","F","18-25",0,"Maharashtra","Food",1,7663,1
"1962","1001109_25_1_Western_Media_Food","F","18-25",1,"Maharashtra","Food",2,8261,1
"1963","1001110_57_0_Central_IT Sector_Clothing & Apparel","M","55+",0,"Madhya Pradesh","Clothing & Apparel",2,3659,1
"1964","1001112_18_1_Central_Healthcare_Food","F","18-25",1,"Madhya Pradesh","Food",4,4506,1
"1965","1001112_19_1_Western_Banking_Electronics & Gadgets","F","18-25",1,"Gujarat","Electronics & Gadgets",2,9920,1
"1966","1001112_23_0_Southern_Healthcare_Clothing & Apparel","F","18-25",0,"Kerala","Clothing & Apparel",2,8579,1
"1967","1001112_24_0_Central_IT Sector_Food","F","18-25",0,"Delhi","Food",3,15661,1
"1968","1001112_25_0_Central_Govt_Clothing & Apparel","F","18-25",0,"Uttarakhand","Clothing & Apparel",4,5182,1
"1969","1001112_25_0_Southern_IT Sector_Clothing & Apparel","F","18-25",0,"Andhra Pradesh","Clothing & Apparel",2,5220,1
"1970","1001113_21_0_Western_IT Sector_Household items","F","18-25",0,"Maharashtra","Household items",1,2360,1
"1971","1001113_22_0_Western_Aviation_Games & Toys","F","18-25",0,"Gujarat","Games & Toys",3,3228,1
"1972","1001116_26_0_Central_Automobile_Electronics & Gadgets","F","26-35",0,"Uttar Pradesh","Electronics & Gadgets",4,10024,1
"1973","1001116_26_0_Central_Aviation_Food","F","26-35",0,"Uttar Pradesh","Food",2,15333,1
"1974","1001116_26_0_Northern_Automobile_Electronics & Gadgets","F","26-35",0,"Himachal Pradesh","Electronics & Gadgets",1,10024,1
"1975","1001117_18_0_Northern_Media_Electronics & Gadgets","F","18-25",0,"Haryana","Electronics & Gadgets",2,7886,1
"1976","1001117_20_0_Northern_Healthcare_Clothing & Apparel","F","18-25",0,"Himachal Pradesh","Clothing & Apparel",3,6877,1
"1977","1001117_20_1_Central_Govt_Tupperware","F","18-25",1,"Uttar Pradesh","Tupperware",3,16812,1
"1978","1001117_23_1_Southern_Construction_Clothing & Apparel","F","18-25",1,"Kerala","Clothing & Apparel",4,5445,1
"1979","1001119_39_0_Western_Media_Food","F","36-45",0,"Maharashtra","Food",2,7970,1
"1980","1001119_40_1_Southern_IT Sector_Food","F","36-45",1,"Telangana","Food",4,15536,1
"1981","1001119_43_0_Central_Construction_Food","F","36-45",0,"Uttar Pradesh","Food",4,15234,1
"1982","1001119_44_0_Eastern_Healthcare_Sports Products","F","36-45",0,"Bihar","Sports Products",4,2733,1
"1983","1001120_19_0_Northern_Textile_Electronics & Gadgets","F","18-25",0,"Rajasthan","Electronics & Gadgets",2,7989,1
"1984","1001120_20_0_Eastern_Hospitality_Clothing & Apparel","F","18-25",0,"Jharkhand","Clothing & Apparel",4,3485,1
"1985","1001120_22_0_Western_Healthcare_Food","F","18-25",0,"Maharashtra","Food",3,8170,1
"1986","1001120_23_0_Southern_Govt_Games & Toys","F","18-25",0,"Karnataka","Games & Toys",1,10040,1
"1987","1001120_25_0_Northern_Healthcare_Books","M","18-25",0,"Himachal Pradesh","Books",1,7981,1
"1988","1001120_25_0_Southern_Healthcare_Clothing & Apparel","F","18-25",0,"Karnataka","Clothing & Apparel",3,8789,1
"1989","1001120_25_0_Western_Chemical_Clothing & Apparel","F","18-25",0,"Gujarat","Clothing & Apparel",1,3445,1
"1990","1001120_25_1_Southern_Food Processing_Clothing & Apparel","F","18-25",1,"Karnataka","Clothing & Apparel",4,7020,1
"1991","1001121_72_1_Central_Healthcare_Clothing & Apparel","F","55+",1,"Uttar Pradesh","Clothing & Apparel",1,5295,1
"1992","1001121_73_1_Central_IT Sector_Decor","F","55+",1,"Uttar Pradesh","Decor",1,6068,1
"1993","1001122_76_1_Central_Hospitality_Clothing & Apparel","F","55+",1,"Uttarakhand","Clothing & Apparel",4,8852,1
"1994","1001122_84_0_Central_Food Processing_Electronics & Gadgets","F","55+",0,"Uttar Pradesh","Electronics & Gadgets",2,7939,1
